customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
283,Mark Morales,63.0,New Cynthia,127,Almond Butter,Snack,2024-05-17,1.0,6.22,6.22
284,Phillip Washington,27.0,Maryburgh,103,Kale,Snack,2024-01-17,4.0,15.32,61.28
285,Elizabeth Reynolds,33.0,Vangport,136,Tofu,Vegetable,2024-10-30,3.0,10.08,30.240000000000002
286,Anthony Norris,62.0,Lake Debbie,127,Organic Apples,Snack,2024-07-07,2.0,4.42,8.84
287,Brenda Chandler,32.0,South Jenniferside,101,Almond Butter,Organic,2024-10-25,4.0,6.56,26.24
288,Emily Martin,61.0,Port Dawn,189,Fresh Milk,Dairy,2024-08-08,1.0,13.04,13.04
289,Robin Randolph,58.0,New Ann,107,Almond Butter,Vegetable,2024-04-06,2.0,7.14,14.28
291,Brandi Chavez,53.0,Destinyside,173,Tofu,Vegetable,2024-04-23,3.0,13.37,40.11
292,Jonathan Sparks,22.0,Lake Manuel,106,Kale,Vegetable,2024-04-24,2.0,7.49,14.98
293,Julie Jenkins,25.0,South Jamie,133,Granola,Vegetable,2024-10-12,4.0,397.04,1588.16
294,Hayden Miller,60.0,Port Robert,118,Kale,Organic,2024-05-18,2.0,8.7,17.4
295,Theresa Diaz,32.0,Micheleland,103,Tofu,Organic,2024-05-01,4.0,13.14,52.56
296,Brian Rice,34.0,Heatherfort,173,Kale,Snack,2024-07-18,1.0,18.79,18.79
297,Angela Lawson,76.0,Diazmouth,182,Tofu,Organic,2024-06-09,2.0,4.74,9.48
298,Kevin Doyle,75.0,Shortview,198,Kale,Organic,2024-05-23,4.0,7.32,29.28
299,Lynn Hubbard,78.0,Caitlynmouth,183,Tofu,Organic,2024-09-09,3.0,16.83,50.489999999999995
300,Hannah Rangel,43.0,Mossville,105,Fresh Milk,Snack,2024-01-20,3.0,4.24,12.72
301,Edward Wood,42.0,Reneeborough,192,Almond Butter,Vegetable,2024-01-24,3.0,8.64,25.92
302,Michael Arias,26.0,East Tommyport,121,Organic Apples,Organic,2024-05-10,3.0,5.29,15.870000000000001
303,Shannon Colon,18.0,Port Jeffrey,161,Fresh Milk,Vegetable,2024-09-25,2.0,10.3,20.6
304,Rachel Morales,47.0,East Willie,153,Tofu,Organic,2024-02-06,3.0,11.28,33.839999999999996
306,Theodore Simpson,76.0,Larrybury,153,Almond Butter,Vegetable,2024-10-26,4.0,16.99,67.96
307,Jason Cobb,23.0,Elizabethmouth,180,Granola,Dairy,2024-06-26,4.0,19.64,78.56
308,Elaine Jackson,29.0,Tyroneside,132,Kale,Dairy,2024-06-16,2.0,6.83,13.66
309,Emily Kim,65.0,New Phillipfurt,131,Almond Butter,Organic,2024-10-06,3.0,3.1,9.3
310,Dr. Charles Flores,34.0,East Nancyshire,102,Granola,Snack,2024-09-04,4.0,2.0,8.0
311,Jennifer Olson,69.0,Kellyside,108,Organic Apples,Snack,2024-03-11,2.0,3.93,7.86
313,Jacob Pope,44.0,South John,102,Tofu,Snack,2024-09-01,1.0,17.87,17.87
314,Daniel Golden,72.0,Triutanmouth,134,GRANOLA,Dairy,2024-05-14,3.0,8.84,26.52
316,Alexander Contreras,46.0,South Christopher,153,Organic Apples,Dairy,2024-02-08,4.0,3.26,13.04
317,Ricky Williams,21.0,Lake Lisaport,101,Fresh Milk,Dairy,2024-08-07,2.0,11.28,22.56
318,Tony Hahn,24.0,Lake Trevorside,152,Kale,Vegetable,2024-07-30,3.0,13.16,39.480000000000004
319,Jennifer Henry,65.0,Waltontown,191,Organic Apples,Snack,2024-03-23,4.0,19.24,76.96
320,Lisa Huffman PhD,37.0,Garciastad,110,Kale,Snack,2024-02-27,2.0,16.73,33.46
321,Sean Hill,44.0,Port Daniel,173,Fresh Milk,Vegetable,2024-02-23,134.0,10.58,1417.72
322,Kenneth Richardson,50.0,Christianview,173,Almond Butter,Dairy,2024-03-30,4.0,10.0,40.0
323,Valerie Pena,48.0,South Charlesberg,150,Almond Butter,Organic,2024-03-07,4.0,6.63,26.52
324,Ethan Wright,74.0,Coreychester,198,Tofu,Organic,2024-10-03,2.0,13.55,27.1
325,Matthew Moss,65.0,Jenniferton,131,Organic Apples,Organic,2024-04-23,1.0,18.32,18.32
326,Ashley Hodges DDS,58.0,Lake Christinemouth,175,Tofu,Organic,2024-01-03,1.0,19.64,19.64
327,Julie Benson,47.0,Fisherton,171,Organic Apples,Organic,2024-06-20,1.0,17.16,17.16
328,Elizabeth Allen,67.0,Davidhaven,185,Granola,Organic,2024-01-16,3.0,14.03,42.089999999999996
329,Laura Sanchez,27.0,Port Lawrenceland,145,Fresh Milk,Snack,2024-05-02,3.0,13.76,41.28
330,Julie Johnson,71.0,Christopherchester,121,Fresh Milk,Organic,2024-06-25,1.0,2.48,2.48
331,Jonathon Hanson,43.0,New Ericport,139,Organic Apples,Dairy,2024-10-04,1.0,11.54,11.54
332,Brandi Romero,46.0,Cherylborough,121,Granola,Vegetable,2024-01-15,1.0,8.29,8.29
333,Sherry White,39.0,Jenniferton,189,Granola,Organic,2024-07-04,2.0,4.42,8.84
334,Billy Martin DDS,67.0,Ryanton,165,Granola,Dairy,2024-03-06,4.0,10.69,42.76
335,Richard James,30.0,Kaylamouth,167,Tofu,Vegetable,2024-09-25,3.0,2.09,6.27
336,Benjamin Stokes,51.0,South Lawrenceborough,126,Fresh Milk,Dairy,2024-11-06,3.0,5.23,15.690000000000001
337,Francisco Jones,58.0,North Thomasmouth,122,Organic Apples,Vegetable,2024-05-29,1.0,8.03,8.03
338,Derek Gutierrez Jr.,29.0,Port Alejandra,180,Kale,Dairy,2024-01-04,1.0,8.47,8.47
339,Gregory Price,51.0,Marialand,108,Organic Apples,Vegetable,2024-02-17,4.0,14.24,56.96
340,Janet Clark,37.0,Elizabethmouth,169,Kale,Dairy,2024-04-13,2.0,6.01,12.02
341,Carol Sanders,56.0,Justinmouth,100,Kale,Vegetable,2024-01-05,1.0,3.75,3.75
342,Travis Weaver,77.0,Ericside,174,Fresh Milk,Snack,2024-03-26,1.0,7.93,7.93
343,Haley Jones,69.0,New Jamesshire,161,Kale,Organic,2024-10-22,4.0,11.25,45.0
344,Mark Reid,61.0,Greenville,137,Organic Apples,Dairy,2024-11-02,4.0,6.83,27.32
345,Michelle Evans,33.0,Grantmouth,103,Kale,Vegetable,2024-08-29,4.0,16.91,67.64
346,Paul Wright,44.0,Port Monica,196,Granola,Organic,2024-03-04,1.0,19.19,19.19
347,Calvin Lee,39.0,East Sharon,113,Kale,Organic,2024-10-23,1.0,17.51,17.51
348,Stephanie Mills,76.0,Donovanfort,134,Tofu,Vegetable,2024-03-07,4.0,13.29,53.16
349,Steve Baxter,29.0,Port Nicole,116,Almond Butter,Snack,2024-11-04,3.0,10.11,30.33
350,Christine Allen,73.0,South Joshua,111,Kale,Snack,2024-01-27,4.0,15.81,63.24
351,Lance Robinson,37.0,New Danamouth,106,Almond Butter,Vegetable,2024-05-23,3.0,7.52,22.56
352,Dr. Kelly Black,60.0,North Michaelchester,170,Organic Apples,Snack,2024-09-25,4.0,12.86,51.44
353,Gabrielle Carlson,47.0,Matthewside,198,Fresh Milk,Dairy,2024-03-25,2.0,6.13,12.26
355,Craig Dickerson,46.0,East Richardstad,117,Fresh Milk,Snack,2024-08-12,1.0,16.12,16.12
356,Allison Smith,45.0,Jamesport,145,Almond Butter,Dairy,2024-04-19,1.0,19.27,19.27
357,Stephanie Wang,49.0,Johnmouth,148,Fresh Milk,Dairy,2024-05-18,1.0,14.74,14.74
358,Michael Clements,63.0,Port Lindamouth,199,Kale,Snack,2024-05-15,3.0,17.48,52.44
359,Austin Carroll,72.0,Dianaton,129,Organic Apples,Snack,2024-05-25,2.0,8.92,17.84
360,Edward Garcia,27.0,East Matthew,144,Almond Butter,Organic,2024-03-05,2.0,8.9,17.8
361,Robin Foster,18.0,Kellyhaven,106,Almond Butter,Vegetable,2024-02-09,1.0,9.69,9.69
362,Timothy Cisneros,59.0,South Jamesville,109,Tofu,Organic,2024-03-27,4.0,115.1,460.4
363,Michelle Hudson,22.0,Tammyberg,125,Fresh Milk,Vegetable,2024-08-18,3.0,3.17,9.51
364,Whitney Acosta,71.0,Donaldchester,173,Almond Butter,Vegetable,2024-01-02,1.0,13.26,13.26
365,Jonathan Smith,75.0,Kevinland,186,Granola,Dairy,2024-01-14,1.0,16.59,16.59
367,Stephanie Pratt,24.0,West Jennifer,127,Tofu,Dairy,2024-06-16,2.0,17.87,35.74
369,Sara Yang,62.0,Normanhaven,101,Tofu,Snack,2024-04-20,3.0,6.85,20.549999999999997
371,Jennifer Fields,60.0,Woodston,179,Kale,Dairy,2024-08-29,4.0,3.3,13.2
372,Jason Williams,48.0,Andersontown,111,Almond Butter,Snack,2024-03-19,1.0,9.36,9.36
373,Kent Hoffman,18.0,Jamesberg,183,Fresh Milk,Organic,2024-10-29,4.0,15.87,63.48
374,Tina Clark,75.0,Scottton,192,Almond Butter,Vegetable,2024-07-10,1.0,7.5,7.5
376,Justin Daniels,65.0,Garyfort,185,Almond Butter,Vegetable,2024-04-23,2.0,6.39,12.78
377,Christopher Cannon,71.0,North Brendabury,136,Tofu,Snack,2024-01-03,2.0,16.98,33.96
379,Molly Eaton,61.0,South Gregory,168,Granola,Vegetable,2024-03-15,2.0,17.97,35.94
380,Kimberly Pittman,74.0,East Gregoryfort,127,Kale,Dairy,2024-06-04,1.0,16.26,16.26
381,Kara Wade,27.0,Brownton,156,Granola,Organic,2024-05-06,2.0,5.43,10.86
382,Brianna Carroll,60.0,Laneside,137,Tofu,Vegetable,2024-03-19,2.0,18.99,37.98
383,Megan Mcclure,56.0,East Daniel,189,Organic Apples,Snack,2024-01-14,4.0,6.78,27.12
384,John Jacobs,18.0,New Tamara,155,Fresh Milk,Dairy,2024-09-03,3.0,7.03,21.09
385,Amanda Jones,49.0,Woodsmouth,144,Tofu,Organic,2024-09-01,3.0,7.58,22.740000000000002
386,Laura Harvey,40.0,Thomaston,151,Tofu,Snack,2024-10-14,1.0,19.52,19.52
388,Chad Smith,77.0,North Jeffrey,158,Tofu,Organic,2024-01-17,3.0,4.62,13.86
389,Amy Briggs,27.0,Woodfurt,101,Organic Apples,Snack,2024-11-05,2.0,17.63,35.26
390,Brian Burgess,31.0,West Michael,121,Fresh Milk,Vegetable,2024-02-22,4.0,9.67,38.68
391,Jerry Hunt,26.0,Amandaport,126,Organic Apples,Organic,2024-10-18,1.0,16.81,16.81
392,Shawn Armstrong,58.0,Spencehaven,143,Almond Butter,Vegetable,2024-08-28,1.0,3.46,3.46
393,Jessica Robinson,74.0,Raymouth,140,Fresh Milk,Dairy,2024-07-27,2.0,2.94,5.88
394,Shawn Martin,70.0,North Staceyfort,140,Tofu,Dairy,2024-09-24,3.0,5.24,15.72
395,Michael Bond,73.0,Wintersville,103,Granola,Vegetable,2024-07-29,4.0,2.27,9.08
396,Kimberly Le,46.0,Reginaldshire,162,Kale,Snack,2024-03-08,3.0,17.07,51.21
397,Joseph Adams,20.0,Jamesstad,114,Organic Apples,Dairy,2024-09-04,3.0,4.99,14.97
399,Pamela Greene,79.0,Port Rebeccaview,173,Kale,Dairy,2024-06-28,2.0,16.05,32.1
400,Leslie Rodriguez,59.0,Robertsstad,100,Tofu,Dairy,2024-08-02,1.0,17.95,17.95
402,Leah Alvarado,61.0,Ferrelltown,163,Tofu,Organic,2024-02-27,3.0,10.77,32.31
403,Marie Singleton,78.0,Lake Heidi,118,Fresh Milk,Vegetable,2024-09-14,4.0,14.46,57.84
404,Pamela Smith,48.0,Lake Alisha,191,Organic Apples,Dairy,2024-02-26,1.0,9.26,9.26
405,Dr. Eric Atkinson,58.0,Port Davidview,126,Fresh Milk,Vegetable,2024-05-03,4.0,17.6,70.4
406,Craig Woodard,42.0,Vegaville,178,Kale,Snack,2024-07-05,1.0,16.36,16.36
407,Lisa Snyder,30.0,Jenniferchester,100,Kale,Snack,2024-08-19,1.0,1.54,1.54
408,Patricia Roach,50.0,South Elizabethtown,190,Kale,Vegetable,2024-02-05,3.0,1.26,3.7800000000000002
409,Jeffrey Howard,69.0,Kellyshire,171,Kale,Dairy,2024-08-16,4.0,10.59,42.36
410,Jonathan Ryan,77.0,West Desiree,159,Granola,Vegetable,2024-07-07,3.0,13.21,39.63
411,Jill Johnson,62.0,Lake Ashleechester,106,Granola,Organic,2024-03-22,4.0,19.28,77.12
412,Bonnie Wood,62.0,Lake Amyfort,113,Tofu,Vegetable,2024-07-11,1.0,11.26,11.26
413,Connor Williams,58.0,Charlesview,150,Kale,Vegetable,2024-05-16,1.0,5.4,5.4
414,Daniel Solomon,18.0,Jacksonhaven,121,Organic Apples,Vegetable,2024-06-12,2.0,2.2,4.4
415,Brittney Jackson,19.0,Brittanyhaven,186,Granola,Dairy,2024-03-01,2.0,9.13,18.26
416,Frances Steele,69.0,Madisonside,165,Tofu,Snack,2024-10-02,1.0,8.54,8.54
417,Andrew White,77.0,Brandonbury,114,Tofu,Organic,2024-01-13,1.0,12.13,12.13
419,David Baker,74.0,Shawhaven,181,Almond Butter,Snack,2024-10-07,3.0,9.75,29.25
420,Kristen Reeves,68.0,Justinton,189,Granola,Organic,2024-10-11,3.0,10.81,32.43
421,Douglas Macias,67.0,Adrianbury,164,Granola,Organic,2024-04-14,3.0,13.98,41.94
422,Elijah Whitehead,51.0,Wilsonfort,104,Granola,Vegetable,2024-11-08,4.0,16.51,66.04
423,Catherine White,71.0,Christopherland,177,Tofu,Organic,2024-06-23,1.0,11.75,11.75
425,Jennifer Garcia,49.0,New Lisa,189,Granola,Dairy,2024-02-14,3.0,6.59,19.77
426,Madison Lindsey,65.0,Rodneyview,194,Fresh Milk,Organic,2024-07-23,3.0,5.44,16.32
427,Courtney Good,59.0,Garyhaven,118,Fresh Milk,Vegetable,2024-03-13,3.0,1.43,4.29
428,Jason Becker,77.0,Calvinshire,146,Fresh Milk,Organic,2024-11-03,4.0,7.09,28.36
429,Julie Cantrell,56.0,Gregorymouth,152,Granola,Organic,2024-09-17,4.0,10.76,43.04
430,Adam Gonzalez,43.0,Lawsonstad,196,Granola,Snack,2024-02-09,3.0,18.88,56.64
431,Dana Brown,33.0,Lake Michael,138,Granola,Organic,2024-05-18,2.0,13.49,26.98
432,Lori Martin,52.0,Tammyburgh,183,Almond Butter,Snack,2024-01-16,2.0,10.41,20.82
433,Dennis Luna,18.0,East Deborah,158,Fresh Milk,Organic,2024-04-06,4.0,13.14,52.56
434,Christopher Snyder,66.0,Tapialand,103,Granola,Snack,2024-10-15,2.0,11.95,23.9
435,Micheal Beasley,32.0,North James,123,Kale,Organic,2024-05-15,1.0,9.41,9.41
437,Sonia Baker,76.0,Carolynside,144,Organic Apples,Vegetable,2024-05-09,1.0,19.81,19.81
438,Mathew Franco,58.0,Stewartton,121,Kale,Vegetable,2024-08-02,3.0,4.36,13.080000000000002
439,Adam Salas,19.0,Port Lee,142,Fresh Milk,Snack,2024-04-08,2.0,18.95,37.9
440,Rachel Knight,48.0,Matthewbury,141,Almond Butter,Vegetable,2024-03-17,1.0,18.71,18.71
441,Jessica Fernandez,19.0,East Charles,155,Kale,Vegetable,2024-01-14,1.0,18.12,18.12
442,Thomas Key MD,74.0,Harrisonland,189,Organic Apples,Dairy,2024-07-26,3.0,15.56,46.68
443,Jeffrey Reyes,41.0,Lake David,153,Granola,Snack,2024-10-07,2.0,2.36,4.72
444,Eugene Flores,20.0,Lake Courtney,159,Granola,Organic,2024-05-08,4.0,9.76,39.04
446,Veronica Rice,74.0,Dayfurt,170,Fresh Milk,Vegetable,2024-01-17,3.0,1.7,5.1
447,Craig Oliver,29.0,Lesterfurt,117,Kale,Dairy,2024-05-16,2.0,3.71,7.42
448,Danielle Sweeney,74.0,Lake Darren,162,Fresh Milk,Dairy,2024-08-30,1.0,4.66,4.66
449,Ashley Hodges,25.0,Shelleytown,151,Kale,Organic,2024-10-22,1.0,6.63,6.63
450,Charles Singleton,77.0,Jacquelineshire,156,Fresh Milk,Snack,2024-01-05,4.0,10.14,40.56
451,Louis Powell,32.0,Wilsonshire,101,Almond Butter,Dairy,2024-04-13,3.0,17.47,52.41
452,Kristen Clark,46.0,Port Melodyburgh,171,Granola,Vegetable,2024-08-25,3.0,6.32,18.96
453,Ronald Lyons,55.0,Glenntown,101,Kale,Vegetable,2024-01-15,2.0,13.87,27.74
454,Randy Rivera,70.0,Freemanfort,162,Almond Butter,Vegetable,2024-11-02,1.0,17.13,17.13
455,Justin Clarke,78.0,Juliaton,144,Kale,Vegetable,2024-10-19,2.0,14.81,29.62
456,Wendy Harris,55.0,East Melissahaven,172,Kale,Vegetable,2024-10-27,4.0,14.54,58.16
457,Brooke Reynolds,57.0,East Curtis,185,Tofu,Vegetable,2024-07-21,3.0,12.1,36.3
458,Richard Gould,66.0,Woodstad,199,Granola,Dairy,2024-01-16,1.0,1.65,1.65
459,Alexander Villarreal,51.0,South Courtney,141,Organic Apples,Vegetable,2024-08-15,3.0,9.16,27.48
461,Dr. Mitchell Adams,53.0,Matthewborough,112,Tofu,Dairy,2024-01-29,2.0,16.37,32.74
462,James Cohen,25.0,Cassandrachester,100,Organic Apples,Dairy,2024-08-24,4.0,14.61,58.44
463,Richard Murphy,26.0,Amandaville,172,Fresh Milk,Organic,2024-04-15,3.0,19.43,58.29
465,Randall Fuller,58.0,Tiffanyville,145,Granola,Organic,2024-10-28,3.0,17.02,51.06
466,Samuel Weaver,71.0,Port Phillip,101,Tofu,Organic,2024-09-07,3.0,5.68,17.04
467,Mary Carroll,30.0,New Jennifer,120,Fresh Milk,Snack,2024-06-06,3.0,19.3,57.900000000000006
468,Shannon Hayes,42.0,Philipstad,198,Fresh Milk,Dairy,2024-07-05,2.0,13.76,27.52
469,Donna Cabrera,35.0,Johnbury,182,Almond Butter,Organic,2024-05-19,2.0,10.4,20.8
470,Michelle Lewis,77.0,Jamesport,113,Kale,Dairy,2024-05-28,3.0,18.27,54.81
471,Brenda Walker,20.0,West Jenniferton,164,Organic Apples,Organic,2024-09-29,1.0,11.56,11.56
472,Casey Young,51.0,West Jessicafurt,109,Almond Butter,Organic,2024-10-06,4.0,8.48,33.92
473,Mr. Daniel Burns MD,67.0,Johnsonberg,173,Organic Apples,Vegetable,2024-09-02,4.0,11.35,45.4
475,Karen Stafford,75.0,Clarkland,151,Tofu,Vegetable,2024-08-17,3.0,1.21,3.63
476,Brian Johns,67.0,East Kelsey,161,Tofu,Vegetable,2024-02-07,1.0,4.18,4.18
477,John Reyes,68.0,Peterfort,116,Granola,Vegetable,2024-01-15,1.0,13.09,13.09
478,Edward Lara,65.0,East Kennethview,156,Tofu,Organic,2024-11-04,2.0,18.99,37.98
479,Jeremy Hill,73.0,Lake Michael,179,Tofu,Vegetable,2024-09-06,3.0,4.97,14.91
480,Kaitlyn Harvey,75.0,Johnsonton,148,Organic Apples,Snack,2024-10-12,4.0,2.39,9.56
481,Sabrina Cordova,64.0,Lake Amber,165,Kale,Snack,2024-07-20,2.0,18.56,37.12
482,Donna Hughes,48.0,Bridgetmouth,154,Fresh Milk,Vegetable,2024-08-07,3.0,2.66,7.98
483,Rhonda Hicks,31.0,Port Stephanieshire,107,Granola,Snack,2024-02-16,4.0,16.68,66.72
484,James Garcia,65.0,New Michael,176,Fresh Milk,Snack,2024-06-18,3.0,19.06,57.17999999999999
485,Molly Roach,61.0,West Emilyview,161,Fresh Milk,Vegetable,2024-09-04,4.0,13.19,52.76
486,Marie Conley,78.0,North Robertashire,115,Tofu,Vegetable,2024-03-14,1.0,4.65,4.65
487,Jody Campbell,73.0,Lake Lindafort,100,Organic Apples,Organic,2024-05-05,1.0,9.0,9.0
488,Casey Garcia,72.0,New Samuelchester,167,Kale,Snack,2024-05-19,1.0,3.96,3.96
489,Stephanie Glover,20.0,Wilcoxville,134,Kale,Snack,2024-08-27,3.0,10.95,32.849999999999994
490,Jorge Haley,48.0,Nancyland,168,Granola,Organic,2024-01-12,2.0,2.97,5.94
491,Laura Roth,61.0,New Mikeport,148,Granola,Dairy,2024-08-26,3.0,5.02,15.059999999999999
492,Sean Robinson,44.0,Port Anitahaven,179,Almond Butter,Snack,2024-05-16,4.0,11.26,45.04
493,Christopher Williams,23.0,Lesliefort,197,Granola,Vegetable,2024-06-29,2.0,7.83,15.66
494,Charles Watts,73.0,Barnesmouth,179,Organic Apples,Snack,2024-04-08,1.0,7.56,7.56
495,Melissa Warner,18.0,Marybury,164,Fresh Milk,Dairy,2024-05-07,3.0,7.97,23.91
496,Bruce Carr,74.0,Lake Brittany,130,Almond Butter,Vegetable,2024-01-20,3.0,10.21,30.630000000000003
497,Andrew Williams,40.0,Lake Jessica,190,Almond Butter,Organic,2024-06-13,3.0,11.36,34.08
498,Michelle Brennan,20.0,Laurieburgh,156,Granola,Dairy,2024-08-02,3.0,9.91,29.73
499,Vickie Sellers,26.0,Justinfort,157,Tofu,Organic,2024-09-10,4.0,14.9,59.6
500,Brandon Bowman,28.0,New Jamieville,165,Fresh Milk,Vegetable,2024-07-20,1.0,1.17,1.17
501,Angela Brown DVM,43.0,Brownmouth,198,Tofu,Vegetable,2024-10-25,2.0,17.79,35.58
502,Kelsey Howell,40.0,East Patrick,152,Fresh Milk,Organic,2024-10-18,1.0,1.4,1.4
503,Erin Hamilton,53.0,New Heidi,132,Almond Butter,Dairy,2024-02-17,1.0,16.44,16.44
504,Melissa Campbell,45.0,Angelabury,171,Fresh Milk,Vegetable,2024-04-27,2.0,6.11,12.22
505,Morgan Jennings,37.0,Mendozabury,192,Organic Apples,Dairy,2024-09-05,1.0,18.41,18.41
506,Elizabeth Hicks,49.0,Port Patrickborough,197,Almond Butter,Organic,2024-10-07,3.0,4.47,13.41
507,Lisa Flowers,54.0,Coxborough,129,Organic Apples,Snack,2024-02-24,2.0,14.86,29.72
509,Shawn Farmer,73.0,Tuckermouth,195,Organic Apples,Organic,2024-08-24,4.0,19.49,77.96
510,Jordan Nguyen,67.0,Rodneystad,197,Almond Butter,Dairy,2024-06-17,2.0,11.66,23.32
511,Keith Gutierrez,60.0,Cookborough,110,Fresh Milk,Snack,2024-09-01,4.0,15.51,62.04
512,Angela Dennis,20.0,New Ronaldshire,188,Fresh Milk,Snack,2024-08-13,4.0,14.47,57.88
513,James Banks,24.0,Catherineshire,183,Granola,Organic,2024-05-18,2.0,9.84,19.68
514,April Wyatt,34.0,Millershire,174,Almond Butter,Organic,2024-10-25,4.0,4.57,18.28
515,Paul Erickson,68.0,East Jasonborough,119,Almond Butter,Dairy,2024-03-03,1.0,146.87,146.87
516,Laura Byrd,21.0,Douglasland,141,Kale,Vegetable,2024-06-21,3.0,8.88,26.64
517,Molly Whitaker,48.0,North Brian,180,Almond Butter,Organic,2024-05-28,1.0,16.49,16.49
518,Carl Hernandez,39.0,Sarthberg,161,KALE,Organic,2024-08-03,4.0,1.72,6.88
520,Andrew Wilson,25.0,New Matthew,144,Organic Apples,Vegetable,2024-08-03,3.0,12.29,36.87
521,Jesse Sanders,22.0,Danastad,108,Fresh Milk,Snack,2024-07-17,3.0,12.62,37.86
522,Barbara Humphrey,67.0,Michaelshire,103,Organic Apples,Snack,2024-06-17,3.0,2.84,8.52
523,Trevor Larsen,72.0,Sheliaton,150,Kale,Organic,2024-01-12,4.0,1.97,7.88
524,Angela Johnston MD,64.0,Souah Ericville,162,KALE,Organic,2024-09-18,2.0,14.11,28.22
525,Allison Mcintyre,67.0,South Lisa,140,Organic Apples,Vegetable,2024-10-23,4.0,4.65,18.6
526,Ashley Miller,37.0,Mcgrathfurt,187,Fresh Milk,Organic,2024-09-23,2.0,18.47,36.94
528,Gary Bond,34.0,Harrisborough,100,Almond Butter,Snack,2024-06-04,1.0,18.64,18.64
529,Morgan Humphrey,37.0,Port Bryanstad,125,Organic Apples,Snack,2024-03-07,3.0,7.61,22.830000000000002
530,Chase Yates,77.0,North Jeffreyshire,115,Fresh Milk,Dairy,2024-09-05,3.0,7.57,22.71
531,Kathryn Evans,78.0,Robertfurt,121,Organic Apples,Vegetable,2024-01-10,2.0,19.78,39.56
532,Martin Martin,23.0,Danaport,189,Organic Apples,Dairy,2024-10-28,2.0,4.92,9.84
533,Stacy Jones,64.0,East Christopherfurt,178,Organic Apples,Snack,2024-07-26,1.0,19.02,19.02
534,Sharon Guzman MD,25.0,Wrightmouth,163,Granola,Organic,2024-07-29,3.0,9.47,28.410000000000004
535,Steven Stewart,55.0,Kathryntown,108,Tofu,Vegetable,2024-10-07,3.0,7.8,23.4
536,Jeffrey Jackson,56.0,Greenport,166,Kale,Snack,2024-02-25,4.0,8.82,35.28
537,Sarah Walker,66.0,Lake Bruceton,105,Organic Apples,Organic,2024-10-16,1.0,16.78,16.78
538,Michael Cisneros,61.0,Nicoletown,164,Granola,Vegetable,2024-06-12,3.0,17.67,53.010000000000005
539,Jeremiah Lewis,24.0,Port Jasonstad,190,Granola,Snack,2024-05-17,4.0,1.27,5.08
540,Jeanette Martinez,33.0,Allenhaven,198,Organic Apples,Snack,2024-08-19,2.0,4.91,9.82
541,Miguel Buckley,55.0,North Stephanie,191,Fresh Milk,Vegetable,2024-06-20,4.0,4.07,16.28
542,Kimberly Guzman,43.0,Robertsfort,109,Tofu,Snack,2024-10-21,3.0,17.07,51.21
544,Troy Mcdonald,48.0,Fosterhaven,153,Granola,Dairy,2024-10-19,3.0,2.89,8.67
545,Haley Jordan,61.0,Ericville,173,Organic Apples,Organic,2024-07-04,2.0,9.93,19.86
546,Latasha James,33.0,East Benjamin,102,Fresh Milk,Organic,2024-10-20,1.0,2.91,2.91
547,Kent Mahoney,44.0,Ashleytown,156,Fresh Milk,Snack,2024-09-05,4.0,11.81,47.24
548,Steven Taylor,36.0,Port Lindsay,189,Tofu,Dairy,2024-01-12,1.0,2.49,2.49
549,Jose Andersen,64.0,Medinahaven,153,Tofu,Vegetable,2024-01-05,2.0,9.95,19.9
550,Jamie Mccann,41.0,Gabrielbury,168,Almond Butter,Snack,2024-06-20,3.0,13.74,41.22
551,Christina Wright,24.0,South Christinaville,119,Kale,Vegetable,2024-03-06,3.0,12.15,36.45
552,Michael Perkins MD,39.0,Markmouth,198,Kale,Snack,2024-03-06,4.0,10.08,40.32
553,Melissa Bennett,69.0,North Jennaborough,116,Organic Apples,Organic,2024-07-06,3.0,2.42,7.26
554,Kurt Ashley,28.0,Lopezport,123,Tofu,Vegetable,2024-09-05,4.0,4.11,16.44
555,Julie Morgan,77.0,Pruittton,198,Organic Apples,Dairy,2024-07-21,3.0,3.83,11.49
556,Donald Cruz,56.0,Harmonshire,133,Organic Apples,Snack,2024-04-12,4.0,13.49,53.96
557,Sandra Stuart,50.0,West Patriciachester,163,Granola,Vegetable,2024-09-06,1.0,9.12,9.12
558,Seth Hill,32.0,Brewerfort,158,Fresh Milk,Vegetable,2024-08-24,2.0,16.98,33.96
559,Denise Wagner,40.0,Diatville,195,FRESH MILK,Organic,2024-04-04,3.0,11.3,33.900000000000006
560,Ryan Jensen,30.0,Johnsonton,168,Almond Butter,Vegetable,2024-09-01,140.0,19.69,2756.6000000000004
561,Jennifer Cruz,32.0,Aprilland,113,Fresh Milk,Organic,2024-07-03,1.0,15.19,15.19
562,Megan Fisher,55.0,Moorebury,138,Almond Butter,Snack,2024-06-01,3.0,16.24,48.72
563,John Copeland,57.0,Davisshire,185,Granola,Vegetable,2024-10-07,2.0,19.22,38.44
564,Benjamin Watkins,29.0,North Caleb,157,Organic Apples,Dairy,2024-03-31,3.0,14.25,42.75
565,Charles Franklin,43.0,East Jesse,176,Granola,Vegetable,2024-01-15,3.0,8.47,25.410000000000004
566,Michael Lopez,35.0,New Paulahaven,152,Granola,Snack,2024-09-09,2.0,7.37,14.74
